current_path,target_path,current_name,target_name,family,reason,meta_guid
"Assets/Sprites/Commercial/LightCommercialZoning_SWSlope.png","Assets/Sprites/Commercial/light-commercial-zoning-sw-slope.png","LightCommercialZoning_SWSlope.png","light-commercial-zoning-sw-slope.png","commercial","family-inferred","8b76ceb1677504b89a50d87c5b4771b0"
"Assets/Sprites/Commercial/LightCommercialZoning_SWUpSlope.png","Assets/Sprites/Commercial/light-commercial-zoning-sw-up-slope.png","LightCommercialZoning_SWUpSlope.png","light-commercial-zoning-sw-up-slope.png","commercial","family-inferred","d1e540a7667214ed399951eeb694040b"
"Assets/Sprites/Commercial/LightCommercialZoning_WSlope.png","Assets/Sprites/Commercial/light-commercial-zoning-w-slope.png","LightCommercialZoning_WSlope.png","light-commercial-zoning-w-slope.png","commercial","family-inferred","ec67bf6d4375d42d38518fa3307efbf3"
"Assets/Sprites/Commercial/Store-1.png","Assets/Sprites/Commercial/store-1.png","Store-1.png","store-1.png","unknown","needs-manual-review","3d4bf9bfd4fce4279bbee1407fcceb70"
"Assets/Sprites/Commercial/Store-1_ESlope.png","Assets/Sprites/Commercial/store-1-e-slope.png","Store-1_ESlope.png","store-1-e-slope.png","terrain","family-inferred","13fc918ee74cd42079f212d3938708e8"
"Assets/Sprites/Commercial/Store-1_NESLope.png","Assets/Sprites/Commercial/store-1-nes-lope.png","Store-1_NESLope.png","store-1-nes-lope.png","unknown","needs-manual-review","66113c744eeea4ed5ac80e707a55713a"
"Assets/Sprites/Commercial/Store-1_NEUpSlope.png","Assets/Sprites/Commercial/store-1-ne-up-slope.png","Store-1_NEUpSlope.png","store-1-ne-up-slope.png","terrain","family-inferred","57639f4a0885c49aeaac801e7892d395"
"Assets/Sprites/Commercial/Store-1_NSlope.png","Assets/Sprites/Commercial/store-1-n-slope.png","Store-1_NSlope.png","store-1-n-slope.png","terrain","family-inferred","879cbe0646e1f454ea57cb28dacf380d"
"Assets/Sprites/Commercial/Store-1_NWSlope.png","Assets/Sprites/Commercial/store-1-nw-slope.png","Store-1_NWSlope.png","store-1-nw-slope.png","terrain","family-inferred","bfcf596531c4549dcaaf4ac418d4b7ee"
"Assets/Sprites/Commercial/Store-1_NWUpSlope.png","Assets/Sprites/Commercial/store-1-nw-up-slope.png","Store-1_NWUpSlope.png","store-1-nw-up-slope.png","terrain","family-inferred","2bac767d1a05644a6b3f31017ea74550"
"Assets/Sprites/Commercial/Store-1_SESlope.png","Assets/Sprites/Commercial/store-1-se-slope.png","Store-1_SESlope.png","store-1-se-slope.png","terrain","family-inferred","733195bd4ac4041f587914fb2614de11"
"Assets/Sprites/Commercial/Store-1_SEUpSlope.png","Assets/Sprites/Commercial/store-1-se-up-slope.png","Store-1_SEUpSlope.png","store-1-se-up-slope.png","terrain","family-inferred","ac314c2ae96324ca9a8de664cb099f5b"
"Assets/Sprites/Commercial/Store-1_SSlope.png","Assets/Sprites/Commercial/store-1-s-slope.png","Store-1_SSlope.png","store-1-s-slope.png","terrain","family-inferred","b4d8d3caa4a7e429dbfd9c7a29df1b73"
"Assets/Sprites/Commercial/Store-1_SWSlope.png","Assets/Sprites/Commercial/store-1-sw-slope.png","Store-1_SWSlope.png","store-1-sw-slope.png","terrain","family-inferred","90aa15191550a44f4b50cf08950dd67e"
"Assets/Sprites/Commercial/Store-1_SWUpSlope.png","Assets/Sprites/Commercial/store-1-sw-up-slope.png","Store-1_SWUpSlope.png","store-1-sw-up-slope.png","terrain","family-inferred","098c9e7b1a1ad4bfca8937fed31915c1"
"Assets/Sprites/Commercial/Store-1_WSlope.png","Assets/Sprites/Commercial/store-1-w-slope.png","Store-1_WSlope.png","store-1-w-slope.png","terrain","family-inferred","753a8b87a01f24400b24cd2ffacb4b12"
